transaction_id,batch_id,source_id,raw_id,account_id,event_type,amount,currency,occurred_at,description,confidence,review_state
txn_alipay_1797_c2a53b71,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1797,acct_alipay,CASH,-7.88,CNY,2025-11-27,斑马快跑打车费用 花小猪平台商户 日用百货,0.95,ACCEPTED
txn_alipay_1798_0809494c,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1798,acct_alipay,CASH,-168.98,CNY,2025-11-27,代付 小呆 亲友代付,0.95,ACCEPTED
txn_alipay_1799_4d99e86e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1799,acct_alipay,CASH,-66.6,CNY,2025-11-27,二维码支付 名创优品湖北省武汉武商城市奥莱广场店 家居家装,0.95,ACCEPTED
txn_alipay_1800_35969b2e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1800,acct_alipay,CASH,-20.0,CNY,2025-11-27,手机充值 湖北联通 充值缴费,0.95,ACCEPTED
txn_alipay_1801_a2887ca9,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1801,acct_alipay,TRANSFER,3000.0,CNY,2025-11-27,转账收款到余额宝 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1802_c8b02d4f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1802,acct_alipay,TRANSFER,3000.0,CNY,2025-11-27,转账 蠢 转账红包,0.95,ACCEPTED
txn_alipay_1803_5e168f73,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1803,acct_alipay,FUND,3000.0,CNY,2025-11-27,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1804_dc2e95c0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1804,acct_alipay,CASH,-43.43,CNY,2025-11-27,网路出行费用 花小猪平台商户 日用百货,0.95,ACCEPTED
txn_alipay_1805_34112672,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1805,acct_alipay,CASH,-82.4,CNY,2025-11-27,特惠快车打车-桂师傅-11月17日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_1806_9afeb4c3,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1806,acct_alipay,CASH,-534.9,CNY,2025-11-27,单程武汉乌鲁木齐 携程旅行网 交通出行,0.95,ACCEPTED
txn_alipay_1807_ca12d707,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1807,acct_alipay,FUND,0.01,CNY,2025-11-27,余额宝-2025.11.26-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1808_5f87756e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1808,acct_alipay,FUND,1750.0,CNY,2025-11-26,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_1809_54acbcab,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1809,acct_alipay,FUND,50.0,CNY,2025-11-26,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1810_18517995,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1810,acct_alipay,CASH,-2800.0,CNY,2025-11-26,小程序收银台订单 郑莹莹 爱车养车,0.55,NEEDS_REVIEW
txn_alipay_1811_5f8e63ac,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1811,acct_alipay,FUND,50.0,CNY,2025-11-26,蚂蚁财富-天弘标普500(QDII-FOF)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1812_7c1fec0e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1812,acct_alipay,FUND,100.0,CNY,2025-11-26,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1813_401c59a0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1813,acct_alipay,FUND,100.0,CNY,2025-11-26,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1814_cbd3416a,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1814,acct_alipay,CASH,-6.0,CNY,2025-11-26,蔡林记庙山中商店(2511260643021200756380013) 蔡林记(庙山中商店) 日用百货,0.95,ACCEPTED
txn_alipay_1815_aa0fac2e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1815,acct_alipay,FUND,0.16,CNY,2025-11-26,余额宝-2025.11.25-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1816_39d87b96,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1816,acct_alipay,CASH,-31.0,CNY,2025-11-25,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_1817_d63d687f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1817,acct_alipay,FUND,147.08,CNY,2025-11-25,蚂蚁财富-华夏新锦绣灵活配置混合C-卖出至余额宝 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1818_a0afcd54,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1818,acct_alipay,FUND,500.0,CNY,2025-11-25,余额宝-转出到银行卡 中国银行 投资理财,0.95,ACCEPTED
txn_alipay_1819_ffb3d1c0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1819,acct_alipay,CASH,-20.0,CNY,2025-11-25,手机充值 湖北联通 充值缴费,0.95,ACCEPTED
txn_alipay_1820_6a378183,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1820,acct_alipay,FUND,0.18,CNY,2025-11-25,余额宝-自动转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1821_af61557e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1821,acct_alipay,CASH,-31.0,CNY,2025-11-25,湖北省高速公路联网收费中心 湖北省高速公路联网收费中心 交通出行,0.95,ACCEPTED
txn_alipay_1822_30724933,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1822,acct_alipay,FUND,100.0,CNY,2025-11-25,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1823_fd0b10ff,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1823,acct_alipay,FUND,100.0,CNY,2025-11-25,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1824_49adbe24,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1824,acct_alipay,CASH,-16.0,CNY,2025-11-25,五谷荟融创智谷店 五谷荟融创智谷店 餐饮美食,0.95,ACCEPTED
txn_alipay_1825_d9d17122,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1825,acct_alipay,FUND,50.0,CNY,2025-11-25,蚂蚁财富-天弘标普500(QDII-FOF)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1826_6949260f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1826,acct_alipay,FUND,0.16,CNY,2025-11-25,余额宝-2025.11.24-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1827_389d9913,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1827,acct_alipay,TRANSFER,0.18,CNY,2025-11-24,淘宝签到提现 淘宝（中国）软件有限公司 转账红包,0.95,ACCEPTED
txn_alipay_1828_e85e6271,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1828,acct_alipay,CASH,-155.0,CNY,2025-11-24,水平线酒店武汉K11保利广场店 携程旅行网 酒店旅游,0.95,ACCEPTED
txn_alipay_1829_908247f1,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1829,acct_alipay,CASH,-79.0,CNY,2025-11-24,立码收收款 三红食庄 餐饮美食,0.95,ACCEPTED
txn_alipay_1830_fbfe52fd,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1830,acct_alipay,FUND,100.0,CNY,2025-11-24,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1831_5f8a0033,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1831,acct_alipay,FUND,100.0,CNY,2025-11-24,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1832_7afb27ac,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1832,acct_alipay,FUND,500.0,CNY,2025-11-24,蚂蚁财富-富国蓝筹精选股票(QDII)-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1833_7c572264,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1833,acct_alipay,FUND,100.0,CNY,2025-11-24,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1834_bd5b4d80,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1834,acct_alipay,FUND,600.0,CNY,2025-11-24,蚂蚁财富-华夏国证自由现金流ETF联接A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1835_11f23a01,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1835,acct_alipay,FUND,600.0,CNY,2025-11-24,蚂蚁财富-广发量化多因子灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1836_e32955e9,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1836,acct_alipay,FUND,600.0,CNY,2025-11-24,蚂蚁财富-华夏中证AH经济蓝筹股票指数A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1837_04405c7b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1837,acct_alipay,FUND,1600.0,CNY,2025-11-24,蚂蚁财富-前海开源沪港深核心资源灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1838_48553fde,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1838,acct_alipay,FUND,900.0,CNY,2025-11-24,蚂蚁财富-诺安多策略混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1839_71f749ed,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1839,acct_alipay,FUND,450.0,CNY,2025-11-24,蚂蚁财富-中金中证500指数增强A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1840_d724049d,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1840,acct_alipay,CASH,-189.0,CNY,2025-11-24,木兮酒店武汉江夏庙山站店 携程旅行网 酒店旅游,0.95,ACCEPTED
txn_alipay_1841_e2f07d0e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1841,acct_alipay,CASH,-12.9,CNY,2025-11-24,Lawson 中百罗森(融创智谷店) 日用百货,0.95,ACCEPTED
txn_alipay_1842_2593f5c6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1842,acct_alipay,CASH,-2.0,CNY,2025-11-24,蔡林记庙山中商店(2511240647131200756380017) 蔡林记(庙山中商店) 日用百货,0.95,ACCEPTED
txn_alipay_1843_91d02499,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1843,acct_alipay,CASH,-13.0,CNY,2025-11-24,蔡林记庙山中商店(2511240646381200756380016) 蔡林记(庙山中商店) 日用百货,0.95,ACCEPTED
txn_alipay_1844_ca6bc799,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1844,acct_alipay,FUND,0.23,CNY,2025-11-24,余额宝-2025.11.23-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1845_4ebe07c2,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1845,acct_alipay,REFUND,100.0,CNY,2025-11-23,退款-收钱码收款 水平线酒店 退款,0.93,ACCEPTED
txn_alipay_1846_e925ed78,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1846,acct_alipay,CASH,-100.0,CNY,2025-11-23,收钱码收款 水平线酒店 酒店旅游,0.95,ACCEPTED
txn_alipay_1847_c18c460c,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1847,acct_alipay,CASH,-839.0,CNY,2025-11-23,单程青岛乌鲁木齐 携程旅行网 酒店旅游,0.95,ACCEPTED
txn_alipay_1848_b2923799,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1848,acct_alipay,CASH,-22.0,CNY,2025-11-23,Meituan-武汉湖山谣餐饮管理有限公司 湖山谣 餐饮美食,0.95,ACCEPTED
txn_alipay_1849_50fd25e7,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1849,acct_alipay,CASH,-8.0,CNY,2025-11-23,Meituan-武汉湖山谣餐饮管理有限公司 湖山谣 餐饮美食,0.95,ACCEPTED
txn_alipay_1850_a4c66d14,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1850,acct_alipay,CASH,-20.0,CNY,2025-11-23,手机充值 湖北联通 充值缴费,0.95,ACCEPTED
txn_alipay_1851_6bd220ed,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1851,acct_alipay,FUND,0.17,CNY,2025-11-23,余额宝-自动转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1852_a472ec45,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1852,acct_alipay,CASH,-15.0,CNY,2025-11-23,蔡林记庙山中商店(2511230711471633888520001) 蔡林记(庙山中商店) 日用百货,0.95,ACCEPTED
txn_alipay_1853_fe7ca484,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1853,acct_alipay,FUND,0.23,CNY,2025-11-23,余额宝-2025.11.22-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1854_eff8dd47,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1854,acct_alipay,CASH,-50.0,CNY,2025-11-22,收钱码收款 枫神 服饰装扮,0.95,ACCEPTED
txn_alipay_1855_684b5d95,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1855,acct_alipay,CASH,-127.0,CNY,2025-11-22,武汉接机 携程旅行网 酒店旅游,0.95,ACCEPTED
txn_alipay_1856_48501a04,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1856,acct_alipay,REFUND,78.0,CNY,2025-11-22,退款-咖色灯芯绒半身裙女春秋冬开叉裙裤二合一短款裤裙条绒半裙超短裙 衣向**店 退款,0.93,ACCEPTED
txn_alipay_1857_0b5285bb,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1857,acct_alipay,CASH,-19.9,CNY,2025-11-22,超级迷你小小号水晶无蛋假阳具女性处女自慰器性工具玩具破处不疼 45**w 日用百货,0.95,ACCEPTED
txn_alipay_1858_266cb8ab,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1858,acct_alipay,CASH,-6.8,CNY,2025-11-22,情侣趣味飞行棋成人双人互动小游戏夫妻版礼物送男女友玩具扑克牌 tb**8 运动户外,0.95,ACCEPTED
txn_alipay_1859_dac72043,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1859,acct_alipay,CASH,-78.0,CNY,2025-11-22,咖色灯芯绒半身裙女春秋冬开叉裙裤二合一短款裤裙条绒半裙超短裙 衣向**店 服饰装扮,0.95,ACCEPTED
txn_alipay_1860_f44988f9,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1860,acct_alipay,TRANSFER,0.17,CNY,2025-11-22,淘宝签到提现 淘宝（中国）软件有限公司 转账红包,0.95,ACCEPTED
txn_alipay_1861_881b6896,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1861,acct_alipay,CASH,-7.95,CNY,2025-11-22,天鹅绒连裤袜薄款80D灰色丝袜厚白开裆打底袜女开档款性感肤黑丝 xu**6 服饰装扮,0.95,ACCEPTED
txn_alipay_1862_b6795ced,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1862,acct_alipay,CASH,-326.0,CNY,2025-11-22,妻味#户外情趣秋冬约会仿水貂绒磁吸加厚针织大衣长款反差免脱 等多件 tb**9 服饰装扮,0.95,ACCEPTED
txn_alipay_1863_9647ed2f,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1863,acct_alipay,CASH,-19.9,CNY,2025-11-22,可连接浴霸洗肠灌肠男女用排毒管头后庭肛门清洗器机工具家用便秘 45**w 日用百货,0.95,ACCEPTED
txn_alipay_1864_9bd2e659,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1864,acct_alipay,CASH,-13.13,CNY,2025-11-22,厚黑美学天鹅绒100D秋冬加厚暖开裆磨毛黑丝袜开裆光腿神器连裤袜 只做**店 服饰装扮,0.95,ACCEPTED
txn_alipay_1865_2377911e,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1865,acct_alipay,FUND,0.23,CNY,2025-11-22,余额宝-2025.11.21-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1866_137574e0,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1866,acct_alipay,FUND,500.0,CNY,2025-11-22,蚂蚁财富-博时中证机器人指数A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1867_b367d33b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1867,acct_alipay,FUND,5520.0,CNY,2025-11-22,余额宝-单次转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1868_30c3ed0a,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1868,acct_alipay,FUND,0.18,CNY,2025-11-21,余额宝-自动转入 余额宝 投资理财,0.95,ACCEPTED
txn_alipay_1869_0b8f75aa,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1869,acct_alipay,CASH,-206.39,CNY,2025-11-21,Sales 美食美客亚洲超市 餐饮美食,0.95,ACCEPTED
txn_alipay_1870_f2b58353,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1870,acct_alipay,FUND,100.0,CNY,2025-11-21,蚂蚁财富-华夏标普500ETF联接(QDII)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1871_71ac43bd,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1871,acct_alipay,FUND,100.0,CNY,2025-11-21,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1872_f646dc7d,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1872,acct_alipay,FUND,100.0,CNY,2025-11-21,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1873_8ec8803d,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1873,acct_alipay,TRANSFER,0.18,CNY,2025-11-21,淘宝签到提现 淘宝（中国）软件有限公司 转账红包,0.95,ACCEPTED
txn_alipay_1874_8a69ea1d,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1874,acct_alipay,FUND,0.24,CNY,2025-11-21,余额宝-2025.11.20-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
txn_alipay_1875_4e8a36d6,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1875,acct_alipay,FUND,100.0,CNY,2025-11-20,蚂蚁财富-华夏标普500ETF联接(QDII)A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1876_220d9827,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1876,acct_alipay,FUND,100.0,CNY,2025-11-20,蚂蚁财富-华夏新锦绣灵活配置混合A-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1877_1323860a,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1877,acct_alipay,FUND,100.0,CNY,2025-11-20,蚂蚁财富-华夏新锦绣灵活配置混合C-买入 蚂蚁财富-蚂蚁（杭州）基金销售有限公司 投资理财,0.95,ACCEPTED
txn_alipay_1878_f3c85d3b,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de,alipay_daily,alipay_daily:alipay_bill_csv_v1:eaff20de65cc44de:row:1878,acct_alipay,FUND,0.24,CNY,2025-11-20,余额宝-2025.11.19-收益发放 万家日日薪货币A类 投资理财,0.95,ACCEPTED
