asset_code,date,nav,daily_return,subscription_status_raw,redemption_status_raw,source_url
011839,2026-02-11,1.5988,-1.82%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-10,1.6284,0.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-09,1.6146,3.82%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-06,1.5552,-1.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-02-05,1.5833,-1.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-02-04,1.6064,-2.98%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-02-03,1.6557,0.60%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-02-02,1.6458,-2.78%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-30,1.6929,1.30%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-29,1.6712,-1.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-28,1.6969,-0.26%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-27,1.7013,1.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-26,1.6792,-0.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-23,1.6921,-0.70%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-22,1.7041,1.52%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-21,1.6786,2.08%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-20,1.6444,-2.11%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-19,1.6798,-1.26%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-16,1.7013,-0.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-15,1.7067,0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-14,1.7062,1.99%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-13,1.6729,-2.60%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-12,1.7175,4.02%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=5&per=20
011839,2026-01-09,1.6512,1.65%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2026-01-08,1.6244,0.14%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2026-01-07,1.6221,0.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2026-01-06,1.6202,0.69%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2026-01-05,1.6091,3.04%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-31,1.5617,-0.96%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-30,1.5768,1.25%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-29,1.5574,0.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-26,1.5549,-0.31%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-25,1.5597,0.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-24,1.5554,0.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-23,1.5437,0.10%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-22,1.5421,2.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-19,1.5071,0.43%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-18,1.5006,-1.71%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-17,1.5267,3.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-16,1.4750,-2.40%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-15,1.5112,-1.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-12,1.5397,1.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-11,1.5208,-2.52%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=6&per=20
011839,2025-12-10,1.5601,0.30%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-09,1.5555,1.26%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-08,1.5361,2.97%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-05,1.4918,0.29%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-04,1.4875,0.90%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-03,1.4743,-1.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-02,1.4910,-0.66%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-12-01,1.5009,2.30%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-28,1.4671,0.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-27,1.4617,-0.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-26,1.4704,3.55%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-25,1.4200,1.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-24,1.3934,0.74%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-21,1.3831,-3.98%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-20,1.4405,-0.43%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-19,1.4467,-0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-18,1.4471,0.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-17,1.4408,0.95%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-14,1.4273,-3.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-13,1.4728,0.57%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=7&per=20
011839,2025-11-12,1.4645,0.36%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-11,1.4592,-2.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-10,1.4933,-0.84%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-07,1.5060,-1.94%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-06,1.5358,2.94%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-05,1.4919,-0.73%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-04,1.5028,-1.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-11-03,1.5194,0.11%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-31,1.5177,-3.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-30,1.5665,-2.21%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-29,1.6019,0.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-28,1.5942,-0.19%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-27,1.5973,2.29%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-24,1.5615,4.93%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-23,1.4881,-0.89%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-22,1.5014,0.13%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-21,1.4994,4.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-20,1.4372,1.75%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-17,1.4125,-2.80%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
011839,2025-10-16,1.4532,-0.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=8&per=20
110026,2026-06-12,3.9030,0.41%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-11,3.8870,-1.04%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-10,3.9277,-2.56%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-09,4.0310,3.73%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-08,3.8862,-3.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-05,4.0264,-3.04%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-04,4.1527,-0.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-03,4.1848,1.58%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-02,4.1196,2.53%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-06-01,4.0181,-2.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-29,4.1014,-1.99%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-28,4.1847,1.86%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-27,4.1081,0.08%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-26,4.1048,0.52%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-25,4.0836,1.99%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-22,4.0040,2.71%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-21,3.8985,-2.21%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-20,3.9868,0.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-19,3.9739,-0.15%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-18,3.9798,-0.34%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=1&per=20
110026,2026-05-15,3.9932,-0.53%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-14,4.0144,-2.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-13,4.0983,2.49%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-12,3.9987,0.17%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-11,3.9921,3.31%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-08,3.8642,-0.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-07,3.8996,1.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-05-06,3.8469,2.60%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-30,3.7493,-0.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-29,3.7582,2.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-28,3.6686,-1.35%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-27,3.7187,-0.40%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-24,3.7336,-1.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-23,3.7839,-0.80%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-22,3.8146,1.90%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-21,3.7436,0.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-20,3.7315,-0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-17,3.7326,1.36%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-16,3.6826,3.01%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-15,3.5749,-1.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=2&per=20
110026,2026-04-14,3.6154,2.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-13,3.5361,0.79%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-10,3.5083,3.61%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-09,3.3861,-0.69%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-08,3.4097,5.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-07,3.2293,0.34%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-03,3.2182,-0.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-02,3.2403,-2.19%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-04-01,3.3128,1.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-31,3.2525,-2.55%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-30,3.3377,-0.65%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-27,3.3595,0.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-26,3.3367,-1.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-25,3.3800,1.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-24,3.3167,0.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-23,3.3008,-3.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-20,3.4158,1.22%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-19,3.3746,-1.06%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-18,3.4106,1.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-17,3.3466,-2.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=3&per=20
110026,2026-03-16,3.4205,1.36%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-13,3.3747,-0.20%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-12,3.3816,-0.93%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-11,3.4133,1.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-10,3.3714,2.89%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-09,3.2768,-0.61%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-06,3.2968,0.36%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-05,3.2851,1.57%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-04,3.2343,-1.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-03,3.2780,-2.46%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-03-02,3.3606,-0.45%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-27,3.3757,-0.98%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-26,3.4091,-0.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-25,3.4187,1.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-24,3.3738,0.94%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-13,3.3423,-1.47%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-12,3.3920,1.26%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-11,3.3498,-1.01%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-10,3.3841,-0.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-09,3.3954,2.82%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=4&per=20
110026,2026-02-06,3.3023,-0.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-02-05,3.3250,-1.47%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-02-04,3.3745,-0.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-02-03,3.3872,1.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-02-02,3.3284,-2.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-30,3.4075,1.20%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-29,3.3671,-0.54%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-28,3.3855,-0.53%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-27,3.4035,0.67%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-26,3.3809,-0.84%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-23,3.4096,0.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-22,3.3895,0.95%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-21,3.3576,0.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-20,3.3406,-1.70%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-19,3.3982,-0.66%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-16,3.4207,-0.19%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
110026,2026-01-15,3.4271,0.54%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=110026&page=5&per=20
